Price,Day,Month,Year,District,Sector,Unit1,Unit2,Property Type,Old/New,Duration
211000,29,6,2007,14,0,4,14,2,1,1
53000,18,9,1998,14,0,4,14,2,1,1
245000,10,8,2016,14,0,4,14,2,1,0
208000,24,9,2008,14,0,4,14,2,1,1
81000,16,3,2001,14,0,4,14,2,1,1
140000,29,11,2013,14,0,4,14,2,1,1
40000,28,11,1997,14,0,4,14,2,1,1
71000,3,12,1999,14,0,4,14,2,1,0
27000,11,10,1995,14,0,4,14,2,1,1
30000,29,3,1996,14,0,4,14,2,1,0
180000,4,8,2006,14,0,4,14,2,1,0
48000,10,12,1997,14,0,4,14,2,1,1
77500,25,9,2000,14,0,4,14,2,1,0
49570,4,3,1998,14,0,4,14,2,1,0
73000,18,8,2000,14,0,4,14,2,1,1
237500,12,3,2018,14,0,4,14,2,1,0
200000,25,7,2006,14,0,4,16,2,1,0
93000,11,11,2005,14,0,4,16,3,1,1
102500,20,12,2006,14,0,4,16,3,1,1
135000,19,6,2002,14,0,4,16,2,1,1
89000,3,8,2001,14,0,4,16,2,1,1
210000,11,6,2018,14,0,4,16,2,1,0
77000,27,11,2000,14,0,4,16,2,1,0
187000,30,3,2016,14,0,4,16,2,1,0
68000,7,7,2000,14,0,4,16,2,1,0
180000,2,8,2006,14,0,4,16,2,1,0
96500,10,5,2002,14,0,4,16,2,1,0
120000,21,9,2007,14,0,4,16,3,1,1
55000,2,10,2001,14,0,4,16,3,1,1
187000,13,12,2010,14,0,4,16,2,1,0
89000,19,2,2003,14,0,4,16,2,1,0
41000,30,3,2001,14,0,4,16,3,1,1
180000,21,10,2010,14,0,4,16,2,1,0
142000,21,8,2006,14,0,4,16,2,1,0
23850,9,3,1998,14,0,4,16,3,1,1
88000,31,8,2001,14,0,4,16,2,1,0
135000,14,3,2003,14,0,4,16,2,1,0
70000,16,8,2000,14,0,4,16,2,1,1
100000,22,3,2017,14,0,4,17,2,1,1
141000,31,8,2004,14,0,4,17,2,1,0
175000,19,2,2010,14,0,4,17,2,1,1
85000,17,7,2000,14,0,4,18,2,1,0
58000,2,12,1998,14,0,4,18,2,1,0
80000,17,8,1999,14,0,4,18,2,1,0
35000,1,12,1995,14,0,4,19,2,1,1
30000,3,6,1998,14,0,4,19,3,1,1
165000,5,1,2007,14,0,4,19,2,1,1
24000,19,1,1996,14,0,4,19,2,1,1
42000,22,12,1995,14,0,4,19,2,1,1
142500,31,7,2003,14,0,4,19,2,1,0
40500,3,4,1998,14,0,4,19,2,1,0
85000,27,9,2002,14,0,4,19,2,1,1
160000,30,6,2006,14,0,4,19,2,1,0
106500,29,5,2002,14,0,4,19,2,1,0
150000,26,9,2016,14,0,4,19,2,1,0
106500,17,5,2002,14,0,4,19,2,0,0
64000,16,1,2001,14,0,4,19,2,1,0
190000,13,10,2009,14,0,4,19,2,1,1
26950,27,10,1995,14,0,4,20,2,1,1
80000,1,3,2002,14,0,4,20,2,1,1
50000,24,1,2000,14,0,4,20,2,1,1
220000,24,7,2018,14,0,4,20,2,1,1
162000,29,8,2008,14,0,4,21,2,1,1
49500,28,8,1998,14,0,4,21,2,1,1
52000,17,4,1997,14,0,4,21,2,1,1
69999,27,10,2000,14,0,4,21,2,1,1
200000,28,6,2019,14,0,4,23,2,1,1
147500,20,2,2007,14,0,4,23,2,1,1
120000,7,4,2003,14,0,4,23,2,1,1
130000,18,11,2008,14,0,4,23,2,1,1
86000,13,2,2002,14,0,4,23,2,1,1
28000,14,6,1995,14,0,4,24,2,1,0
160000,20,3,2006,14,0,4,25,2,1,0
230000,1,10,2018,14,0,4,25,2,1,0
51000,12,7,2000,14,0,4,25,2,1,1
59000,31,1,2000,14,0,4,25,2,1,0
55000,26,7,1996,14,0,4,25,2,1,0
125000,15,1,2004,14,0,4,25,1,1,1
43000,12,5,1995,14,0,4,25,1,1,0
75000,6,12,2002,14,0,4,26,3,1,1
69000,15,5,1998,14,0,5,1,2,1,0
57750,22,12,1999,14,0,5,1,2,1,0
90000,10,10,2002,14,0,5,1,2,1,1
157500,8,7,2010,14,0,5,2,0,1,0
43000,5,8,1996,14,0,5,4,2,1,0
46000,12,7,1996,14,0,5,4,2,1,0
177500,29,3,2018,14,0,5,4,2,1,0
130000,28,6,2002,14,0,5,4,2,1,0
60000,29,5,1998,14,0,5,4,2,1,0
74500,19,11,1999,14,0,5,4,2,1,0
160000,10,4,2015,14,0,5,4,2,1,0
77250,6,10,1999,14,0,5,5,2,1,0
59500,22,7,1997,14,0,5,5,2,1,0
177000,21,5,2015,14,0,5,5,2,1,0
167500,14,9,2007,14,0,5,5,2,1,0
168000,7,7,2006,14,0,5,5,2,1,0
154000,11,8,2004,14,0,5,5,2,1,0
67950,27,8,1999,14,0,5,5,2,1,0
175000,7,4,2004,14,0,5,5,2,1,0
85000,8,1,2003,14,0,5,5,2,1,0
200000,27,8,2015,14,0,5,5,2,1,0
105000,30,8,2002,14,0,5,5,2,1,0
40000,31,8,2018,14,0,5,6,4,1,1
128000,19,4,2006,14,0,5,6,2,1,1
63500,18,12,2000,14,0,5,6,2,1,1
60000,14,4,2000,14,0,5,6,2,1,1
95000,13,11,2002,14,0,5,6,2,1,1
42500,3,11,1998,14,0,5,6,2,1,1
160000,19,5,2017,14,0,5,6,2,1,1
124000,30,3,2012,14,0,5,6,2,1,1
136500,28,2,2007,14,0,5,6,1,1,1
112500,24,1,2003,14,0,5,6,1,1,1
62000,26,7,2000,14,0,5,6,1,0,1
133000,22,6,2007,14,0,5,6,1,1,1
158000,17,8,2018,14,0,5,6,2,1,1
126000,28,6,2004,14,0,5,6,2,1,0
121000,18,6,2013,14,0,5,6,2,1,0
78000,31,8,2001,14,0,5,6,2,1,0
44000,15,10,1999,14,0,5,6,2,1,0
127500,30,9,2013,14,0,5,6,2,1,0
123000,12,11,2010,14,0,5,6,2,1,0
122500,28,6,2006,14,0,5,6,2,1,0
90000,28,2,2003,14,0,5,6,2,1,0
43000,28,8,1998,14,0,5,6,2,1,0
39500,19,5,1998,14,0,5,6,2,1,1
40000,26,7,1996,14,0,5,6,2,1,1
375000,20,6,2019,14,0,5,7,4,1,1
165000,13,11,2012,14,0,5,10,2,1,0
160000,9,11,2006,14,0,5,10,2,1,1
108000,22,7,2002,14,0,5,10,2,1,1
58700,17,12,1999,14,0,5,10,2,1,1
48000,18,5,1999,14,0,5,10,2,1,0
185000,4,9,2007,14,0,5,10,2,1,0
168000,15,2,2007,14,0,5,10,2,1,0
115000,18,11,2004,14,0,5,10,2,1,1
153000,25,2,2011,14,0,5,10,2,1,0
89000,20,12,2001,14,0,5,10,2,1,0
185000,29,1,2016,14,0,5,10,2,1,1
154000,9,8,2005,14,0,5,10,2,1,1
130000,12,12,2003,14,0,5,10,2,1,1
60000,19,6,2007,14,0,5,12,2,1,0
29000,7,3,2001,14,0,5,12,3,1,1
27950,30,6,1999,14,0,5,12,3,1,1
123000,24,3,2015,14,0,5,12,2,1,1
40000,3,3,2006,14,0,5,12,2,1,1
65000,9,2,2001,14,0,5,12,2,1,1
39000,26,5,2000,14,0,5,12,2,1,1
156000,31,7,2007,14,0,5,12,2,1,0
86000,11,7,2002,14,0,5,12,2,1,0
19100,31,5,1995,14,0,5,12,2,1,0
72500,8,5,2002,14,0,5,12,2,1,0
63500,19,12,2001,14,0,5,12,2,1,0
143000,17,11,2006,14,0,5,12,1,1,0
165000,29,8,2003,14,0,5,12,1,1,0
130000,10,6,2003,14,0,5,12,1,1,0
42000,1,10,1999,14,0,5,12,1,1,0
42000,1,10,1999,14,0,5,12,1,1,1
150000,21,7,2004,14,0,5,14,2,1,1
92000,12,4,2002,14,0,5,14,2,1,1
53950,27,11,1998,14,0,5,14,2,1,1
125000,6,6,2013,14,0,5,14,2,1,0
80000,17,3,2003,14,0,5,14,2,1,0
36000,31,3,1998,14,0,5,14,2,1,0
66000,15,9,2000,14,0,5,14,2,1,0
41000,12,9,1997,14,0,5,14,2,1,1
178000,26,10,2007,14,0,5,14,1,1,0
160000,11,8,2006,14,0,5,14,2,1,0
82000,20,6,2000,14,0,5,14,2,0,0
137000,8,4,2011,14,0,5,16,2,1,1
163450,30,6,2017,14,0,5,16,2,1,1
172500,17,9,2015,14,0,5,16,2,1,0
55000,9,6,2000,14,0,5,16,2,1,0
133000,13,9,2010,14,0,5,16,2,1,1
40000,30,6,1999,14,0,5,16,2,1,1
164000,16,3,2007,14,0,5,16,2,1,0
49000,29,7,1997,14,0,5,16,2,1,0
35000,27,11,1998,14,0,5,16,2,1,1
29000,21,2,1997,14,0,5,16,2,1,1
175000,28,9,2007,14,0,5,16,2,1,0
29500,6,6,1997,14,0,5,16,2,1,0
23000,25,3,1996,14,0,5,16,2,1,0
23000,5,1,1995,14,0,5,16,2,1,0
70000,18,5,2001,14,0,5,16,2,1,0
146000,20,10,2015,14,0,5,17,2,1,0
120000,8,7,2011,14,0,5,17,2,1,1
32000,11,10,1996,14,0,5,17,2,1,1
27000,30,10,1997,14,0,5,17,2,1,0
125000,1,7,2009,14,0,5,17,2,1,0
43750,2,7,1999,14,0,5,17,1,1,0
150000,24,3,2005,14,0,5,17,2,1,0
56000,31,8,2001,14,0,5,17,2,1,1
50000,5,7,1999,14,0,5,17,2,1,1
180000,1,3,2019,14,0,5,17,2,1,0
160000,1,8,2007,14,0,5,17,2,1,0
35640,11,11,2002,14,0,5,17,1,1,0
135000,24,6,2005,14,0,5,17,2,1,0
156000,29,3,2016,14,0,5,17,2,1,0
150000,4,12,2006,14,0,5,17,2,1,0
169000,21,3,2019,14,0,5,17,2,1,0
126000,19,1,2007,14,0,5,17,2,1,0
156000,13,7,2007,14,0,5,17,2,1,0
130000,6,11,2006,14,0,5,17,2,1,0
206000,14,9,2018,14,0,5,18,2,1,0
150000,27,4,2012,14,0,5,18,2,1,0
21000,9,8,1996,14,0,5,18,2,1,0
35500,30,8,1996,14,0,5,18,2,1,0
58600,20,12,1999,14,0,5,18,2,1,0
45000,23,10,1998,14,0,5,18,2,1,0
47000,14,8,1997,14,0,5,18,2,1,0
72000,4,4,2002,14,0,5,18,2,1,0
55000,31,8,2001,14,0,5,18,2,1,0
38500,17,9,1998,14,0,5,18,2,1,0
150000,29,1,2007,14,0,5,18,2,1,0
42500,26,2,1999,14,0,5,18,2,1,0
30000,5,7,1996,14,0,5,18,2,1,0
40500,7,2,1997,14,0,5,18,2,1,1
135000,25,11,2003,14,0,5,18,3,1,1
129000,6,12,2002,14,0,5,18,3,1,1
58000,1,5,2002,14,0,5,18,3,1,1
46000,4,1,2002,14,0,5,18,3,1,1
49000,18,2,1998,14,0,5,18,2,1,1
140000,3,8,2004,14,0,5,18,1,1,1
120000,17,4,2003,14,0,5,18,2,1,1
159000,3,9,2004,14,0,5,18,2,1,1
102000,2,7,2002,14,0,5,18,2,1,1
48000,13,12,2000,14,0,5,18,2,1,1
35000,31,1,1997,14,0,5,18,2,1,1
161000,23,1,2013,14,0,5,18,2,1,1
151250,31,10,2006,14,0,5,18,2,1,1
170000,20,9,2013,14,0,5,18,2,1,1
53500,25,8,2000,14,0,5,18,2,1,1
170000,5,9,2007,14,0,5,18,2,1,1
199000,26,5,2017,14,0,5,18,2,1,1
125000,9,6,2008,14,0,5,18,2,1,1
69000,10,10,2005,14,0,5,18,2,1,1
50000,15,4,1998,14,0,5,18,2,1,1
160000,18,8,2006,14,0,5,18,2,1,1
119999,13,7,2005,14,0,5,19,2,1,0
190000,16,11,2018,14,0,5,19,2,1,0
46500,31,3,1998,14,0,5,19,2,1,1
128000,3,5,2019,14,0,5,19,2,1,1
167500,21,10,2005,14,0,5,19,2,1,1
95000,18,2,2005,14,0,5,19,2,1,1
40500,11,6,1999,14,0,5,19,2,1,1
41000,15,10,1996,14,0,5,19,2,1,1
34000,7,6,1996,14,0,5,19,2,1,1
52000,12,7,2002,14,0,5,19,2,1,1
59500,10,3,2000,14,0,5,19,2,1,1
38000,10,11,1995,14,0,5,19,2,1,1
199000,23,6,2016,14,0,5,19,2,1,1
130000,6,8,2008,14,0,5,19,2,1,0
110000,15,7,2005,14,0,5,19,2,1,1
135000,15,1,2010,14,0,5,21,2,1,1
119995,27,2,2006,14,0,5,21,2,1,1
30000,20,10,1995,14,0,5,21,2,1,1
152500,18,10,2016,14,0,5,21,4,1,1
152500,18,10,2016,14,0,5,21,4,1,0
147000,14,12,2007,14,0,5,21,2,1,1
140000,2,9,2004,14,0,5,21,2,1,1
30000,17,10,1995,14,0,5,21,2,1,1
35000,8,8,1997,14,0,5,21,2,1,1
29500,22,12,1995,14,0,5,21,2,1,1
160000,29,4,2013,14,0,5,21,0,1,0
132500,9,12,2013,14,0,5,21,0,1,0
29000,23,12,1998,14,0,5,21,1,1,0
157100,24,3,2016,14,0,5,23,2,1,0
140000,12,11,2007,14,0,5,23,1,1,0
32500,30,5,1995,14,0,5,23,2,1,0
52000,12,1,2000,14,0,5,23,2,1,0
121000,25,8,2006,14,0,5,23,2,1,0
27500,28,9,1995,14,0,5,23,2,1,0
185000,14,6,2019,14,0,5,23,2,1,0
124000,13,12,2006,14,0,5,23,2,1,0
85000,5,12,2005,14,0,5,23,2,1,0
110000,19,3,2012,14,0,5,23,2,1,1
110000,19,3,2012,14,0,5,23,2,1,0
89950,14,3,2003,14,0,5,23,2,1,1
50000,2,3,2001,14,0,5,23,2,1,1
123000,16,11,2007,14,0,5,23,2,1,0
115000,20,3,2007,14,0,5,23,2,1,0
38000,26,8,1998,14,0,5,23,2,1,0
44000,29,6,2000,14,0,5,23,2,1,1
37000,13,3,1998,14,0,5,23,2,1,1
56000,11,12,2000,14,0,5,23,2,1,1
127000,23,4,2012,14,0,5,23,2,1,1
123000,30,10,2009,14,0,5,23,2,1,1
46800,19,5,2000,14,0,5,23,2,1,1
115000,3,6,2005,14,0,5,23,2,1,0
115000,3,6,2005,14,0,5,23,3,1,1
132000,13,6,2011,14,0,5,23,2,1,1
112000,23,1,2004,14,0,5,23,2,1,1
107000,15,7,2005,14,0,5,23,2,1,0
78000,16,4,2009,14,0,5,23,2,1,1
70000,2,9,2008,14,0,5,23,2,1,1
120000,31,10,2005,14,0,5,23,2,1,1
40000,2,6,1997,14,0,5,23,2,1,1
31000,26,5,1999,14,0,5,23,2,1,1
156000,20,2,2015,14,0,5,23,2,1,1
150000,28,4,2008,14,0,5,23,2,1,1
140000,19,8,2004,14,0,5,23,2,1,1
45000,24,7,1998,14,0,5,23,2,1,1
55000,21,5,2004,14,0,5,23,2,1,1
42000,31,7,1998,14,0,5,23,2,1,1
33110,30,6,1997,14,0,5,23,2,1,1
39000,27,3,1998,14,0,5,23,1,1,1
25000,30,5,1995,14,0,5,25,2,1,1
55000,7,8,2000,14,0,5,25,2,1,1
128000,31,12,2007,14,0,5,25,2,1,1
31950,30,1,1998,14,0,5,25,2,1,1
139500,9,8,2005,14,0,5,25,2,1,1
96000,20,10,2003,14,0,5,25,2,1,1
28000,10,2,1995,14,0,5,25,2,1,1
115000,17,10,2008,14,0,5,25,3,1,1
78000,15,2,2002,14,0,5,25,3,1,1
87000,20,6,2003,14,0,5,25,2,1,1
132000,13,2,2007,14,0,5,25,2,1,1
48000,16,3,2001,14,0,5,25,2,1,1
135000,28,8,2015,14,0,5,25,2,1,1
65000,14,9,2006,14,0,5,25,2,1,1
45000,4,5,2006,14,0,5,25,2,1,1
81950,5,7,2002,14,0,5,25,2,1,1
48950,9,2,2001,14,0,5,25,2,1,1
87000,31,10,2003,14,0,5,25,2,1,0
56500,31,10,2001,14,0,5,25,2,1,0
39000,30,10,1998,14,0,5,25,2,1,0
26500,17,11,1995,14,0,5,25,2,1,0
145000,5,11,2002,14,0,6,2,2,1,1
20000,26,7,1996,14,0,6,2,2,1,1
75000,30,4,2001,14,0,6,2,2,1,1
199000,19,1,2017,14,0,6,2,2,1,1
46500,27,3,1998,14,0,6,2,2,1,0
180500,14,4,2016,14,0,6,2,2,1,0
155000,31,3,2005,14,0,6,2,2,1,0
79500,10,8,2001,14,0,6,2,2,1,0
46000,2,7,1999,14,0,6,2,2,1,0
70000,30,10,2001,14,0,6,2,2,1,1
109000,21,12,2017,14,0,6,4,2,1,1
98000,27,3,2015,14,0,6,4,3,1,1
107950,22,8,2007,14,0,6,4,3,1,1
130000,20,9,2011,14,0,6,4,2,1,1
163000,2,12,2011,14,0,6,4,2,1,1
28000,26,2,1996,14,0,6,5,2,1,1
28000,26,2,1996,14,0,6,5,2,1,0
95000,6,3,2002,14,0,6,5,2,1,0
155626,14,12,2018,14,0,6,7,4,1,1
300000,27,3,2018,14,0,6,10,2,1,0
300000,27,3,2018,14,0,6,10,2,1,0
300000,27,3,2018,14,0,6,10,2,1,0
300000,27,3,2018,14,0,6,10,2,1,0
199950,21,12,2017,14,0,6,14,3,0,1
194950,21,12,2017,14,0,6,14,3,0,1
204950,21,12,2017,14,0,6,14,3,0,1
194950,6,4,2018,14,0,6,14,3,0,1
194950,21,12,2017,14,0,6,14,3,0,1
209950,21,12,2017,14,0,6,14,3,0,1
202450,16,4,2018,14,0,6,14,3,0,1
200000,28,2,2018,14,0,6,14,3,0,1
197950,4,5,2018,14,0,6,14,3,0,1
200000,21,12,2017,14,0,6,14,3,0,1
197950,15,2,2018,14,0,6,14,3,0,1
195900,10,5,2018,14,0,6,14,3,0,1
204950,19,3,2018,14,0,6,14,3,0,1
199950,21,12,2017,14,0,6,14,3,0,1
194950,21,12,2017,14,0,6,14,3,0,1
159950,9,3,2018,14,0,6,16,3,0,1
225000,22,6,2018,14,0,6,16,3,0,1
204950,29,3,2018,14,0,6,16,3,0,1
163950,29,3,2018,14,0,6,16,3,0,1
194950,29,3,2018,14,0,6,16,3,0,1
209950,12,4,2018,14,0,6,16,3,0,1
165000,29,3,2018,14,0,6,16,3,0,1
200000,13,4,2018,14,0,6,16,3,0,1
214950,13,4,2018,14,0,6,16,3,0,1
170000,27,4,2018,14,0,6,16,3,0,1
227000,28,6,2018,14,0,6,16,3,0,1
169950,23,3,2018,14,0,6,16,3,0,1
204950,23,3,2018,14,0,6,16,3,0,1
235000,19,4,2018,14,0,6,16,3,0,1
165950,9,3,2018,14,0,6,16,3,0,1
207000,23,3,2018,14,0,6,16,3,0,1
179950,29,3,2018,14,0,6,16,3,0,1
214950,23,3,2018,14,0,6,16,3,0,1
169950,8,4,2008,14,0,7,8,3,0,1
141950,29,2,2008,14,0,7,8,3,0,1
169950,29,2,2008,14,0,7,8,3,0,1
169950,29,2,2008,14,0,7,8,3,0,1
130000,13,4,2018,14,0,7,8,3,1,1
107500,12,3,2013,14,0,7,8,3,1,1
169950,29,2,2008,14,0,7,8,3,0,1
169950,29,2,2008,14,0,7,8,3,0,1
169950,27,2,2008,14,0,7,8,3,1,1
92500,7,10,2003,14,0,10,2,1,1,0
38750,1,12,2001,14,0,10,4,0,1,0
53000,10,3,1999,14,0,10,4,0,1,0
38750,1,12,2001,14,0,10,4,0,1,0
53000,10,3,1999,14,0,10,4,0,1,0
140000,31,10,2016,14,0,10,4,4,1,0
330000,28,11,2014,14,0,10,4,4,1,0
103000,9,6,2003,14,0,10,4,2,1,0
30000,27,3,1997,14,0,10,4,2,1,0
250000,18,8,2006,14,0,10,4,2,1,0
250000,18,8,2006,14,0,10,4,2,1,1
70000,24,10,1997,14,0,10,4,2,1,0
250000,22,2,2017,14,0,10,4,4,1,1
270000,22,2,2017,14,0,10,4,4,1,0
405000,28,10,2016,14,0,10,4,4,1,0
410000,11,11,2005,14,0,10,7,1,1,0
305620,2,4,2015,14,0,10,7,4,1,1
250000,8,9,2010,14,0,10,8,0,1,0
305000,17,3,2006,14,0,10,12,0,1,0
83500,26,9,2002,14,0,10,14,2,1,0
62000,31,7,2000,14,0,10,14,2,1,0
223400,31,1,2017,14,0,10,16,1,1,0
280000,22,1,2007,14,0,10,16,1,1,0
100000,17,3,2006,14,0,10,16,3,1,1
120000,17,3,2006,14,0,10,16,3,1,1
60000,30,4,2002,14,0,10,16,2,1,0
75500,30,4,2002,14,0,10,16,2,1,0
1500,12,6,2018,14,0,10,16,4,1,1
167000,1,4,2004,14,0,10,16,1,1,0
55000,17,7,1995,14,0,10,16,1,1,0
90000,14,6,2001,14,0,10,18,2,1,0
335000,15,7,2016,14,0,10,18,4,1,0
1000,23,1,2017,14,0,10,18,4,1,1
176000,17,5,2001,14,0,10,18,2,1,0
80000,6,7,1998,14,0,10,18,2,1,0
630000,24,2,2017,14,0,10,19,4,1,0
600000,1,12,2005,14,0,10,19,0,1,0
130000,10,7,2015,14,0,10,20,3,0,1
115500,22,6,2015,14,0,10,20,3,0,1
120000,22,6,2015,14,0,10,20,3,0,1
155000,22,6,2015,14,0,10,20,3,0,1
125000,25,6,2015,14,0,10,20,3,0,1
129000,19,6,2015,14,0,10,20,3,0,1
155000,19,9,2016,14,0,10,20,3,1,1
140000,18,6,2015,14,0,10,20,3,0,1
150000,15,9,2017,14,0,10,20,3,1,1
122000,25,6,2015,14,0,10,20,3,0,1
160000,16,6,2015,14,0,10,20,3,0,1
155000,18,6,2015,14,0,10,20,3,0,1
124500,31,7,2015,14,0,10,20,3,0,1
110500,10,7,2015,14,0,10,20,3,0,1
120000,22,6,2015,14,0,10,20,3,0,1
158000,3,7,2015,14,0,10,20,3,0,1
130000,11,6,2015,14,0,10,20,3,0,1
122000,24,7,2015,14,0,10,20,3,0,1
122000,25,6,2015,14,0,10,20,3,0,1
123000,25,6,2015,14,0,10,20,3,0,1
235000,24,7,2018,14,0,10,21,4,1,0
82500,31,3,2006,14,0,10,21,0,1,0
115000,8,1,2008,14,0,10,21,0,1,0
22500,6,4,2018,14,0,10,21,4,1,1
1800000,9,12,2016,14,0,10,23,4,1,0
460000,14,7,2003,14,0,10,23,0,1,0
460000,28,2,2001,14,0,10,23,0,1,0
1200000,30,4,2019,14,0,10,25,4,1,0
115000,31,3,2000,14,0,10,25,3,1,0
90000,2,3,1998,14,0,10,25,3,1,0
145000,13,10,2003,14,0,10,26,2,1,0
70000,18,1,2002,14,0,10,26,2,1,0
65000,16,8,1999,14,0,10,26,2,1,0
150000,2,9,2016,14,0,10,26,2,1,0
80000,19,10,2001,14,0,10,26,2,1,0
185000,15,6,2006,14,0,10,26,2,1,0
185000,15,6,2006,14,0,10,26,1,1,0
185000,15,6,2006,14,0,10,26,1,1,0
300000,27,6,2001,14,0,10,26,0,1,0
270000,10,2,2017,14,0,10,26,4,1,0
80000,10,2,2017,14,0,10,26,4,1,1
170000,26,10,2004,14,0,10,26,2,1,0
160000,20,11,2008,14,0,10,26,2,1,0
27500,20,5,1998,14,0,10,26,2,1,0
55000,22,10,1997,14,0,10,26,2,1,0
40000,7,2,1997,14,0,10,26,2,1,0
80000,23,6,2003,14,0,10,26,2,1,0
40000,6,9,2001,14,0,10,26,2,1,0
47000,17,11,1997,14,0,10,26,2,1,1
184000,12,3,2015,14,0,10,26,2,1,1
95000,6,7,2007,14,0,10,26,3,1,1
20000,7,2,1996,14,0,10,26,2,1,0
95000,6,7,2007,14,0,10,26,3,1,1
110000,6,9,2012,14,0,10,26,4,1,0
141450,25,9,2006,14,0,12,2,3,1,1
100000,30,5,2003,14,0,12,2,3,1,1
59950,26,8,1999,14,0,12,2,3,1,1
65000,20,1,1995,14,0,12,2,2,1,0
100000,26,1,2001,14,0,12,2,2,1,0
100000,31,3,2016,14,0,12,2,3,1,1
116750,26,3,2015,14,0,12,2,3,1,1
135050,1,12,2006,14,0,12,2,3,1,1
370000,9,10,2006,14,0,12,2,2,1,0
240000,14,4,2015,14,0,12,2,2,1,0
885,11,7,2017,14,0,12,2,4,1,0
160000,3,5,2000,14,0,12,2,0,1,1
45000,7,5,1999,14,0,12,2,2,1,1
55000,22,1,1999,14,0,12,2,2,1,1
200000,28,2,2005,14,0,12,2,2,1,1
160000,16,7,2010,14,0,12,4,2,1,0
42000,19,3,1999,14,0,12,4,2,1,0
160000,5,7,2013,14,0,12,4,2,1,0
162000,1,9,2006,14,0,12,4,1,1,0
155500,20,6,2003,14,0,12,4,1,1,0
144000,31,3,2003,14,0,12,4,2,1,0
12000,3,5,1996,14,0,12,4,2,1,0
48000,23,8,1996,14,0,12,4,2,1,0
242500,14,5,2013,14,0,12,4,1,1,0
299950,29,3,2018,14,0,12,4,1,1,0
195000,26,1,2012,14,0,12,4,1,1,0
191500,30,8,2002,14,0,12,4,1,1,0
192000,29,7,2010,14,0,12,4,1,1,0
162099,30,1,2004,14,0,12,5,3,0,1
124000,4,11,2002,14,0,12,5,2,1,0
60000,16,1,1998,14,0,12,5,2,1,0
115000,28,5,2009,14,0,12,5,2,1,0
150500,12,8,2005,14,0,12,5,2,1,0
84950,17,4,2001,14,0,12,5,2,1,0
65500,22,9,2000,14,0,12,5,2,1,0
88950,19,4,2001,14,0,12,5,2,1,0
77000,17,3,2000,14,0,12,5,2,1,0
180000,12,8,2010,14,0,12,5,0,1,0
371000,8,8,2017,14,0,12,6,4,1,0
93500,6,6,2003,14,0,12,7,3,1,1
85000,6,6,2003,14,0,12,7,3,0,1
112750,1,12,2017,14,0,12,7,3,1,1
90000,6,6,2003,14,0,12,7,3,0,1
112750,1,12,2017,14,0,12,7,3,1,1
90000,6,6,2003,14,0,12,7,3,0,1
891000,30,4,2018,14,0,12,7,4,1,1
108000,31,7,2015,14,0,12,7,3,1,1
84000,4,11,2002,14,0,12,7,3,1,1
100000,15,10,2007,14,0,12,7,3,1,1
72000,26,8,2005,14,0,12,7,3,1,1
50000,31,5,2001,14,0,12,7,3,1,1
125000,12,4,2007,14,0,12,7,3,1,1
69000,29,5,2002,14,0,12,7,3,1,1
41000,1,4,1999,14,0,12,7,3,1,1
34450,16,8,1999,14,0,12,7,3,1,1
22500,2,8,1996,14,0,12,7,3,1,1
99500,30,11,2007,14,0,12,7,3,1,1
54500,18,3,2002,14,0,12,7,3,1,1
35000,22,12,1999,14,0,12,7,3,1,1
23500,29,9,1997,14,0,12,7,3,1,1
36000,23,10,1998,14,0,12,7,3,1,1
30000,29,9,1995,14,0,12,7,3,1,1
257000,28,2,2014,14,0,12,7,2,1,0
135000,6,5,1998,14,0,12,7,2,1,1
65000,24,10,1997,14,0,12,7,2,1,1
347000,8,3,2017,14,0,12,7,2,1,1
327500,21,7,2015,14,0,12,7,2,1,1
345000,10,11,2006,14,0,12,7,2,1,1
136774,15,2,2005,14,0,12,7,2,1,1
285000,22,8,2003,14,0,12,7,2,1,1
145000,30,6,2000,14,0,12,7,2,1,1
350000,15,1,2016,14,0,12,7,2,1,0
358000,11,5,2007,14,0,12,7,2,1,0
114500,3,12,1996,14,0,12,7,2,1,0
124000,21,12,2006,14,0,12,7,3,1,1
570000,17,8,2018,14,0,12,7,2,1,0
306000,21,6,2005,14,0,12,7,2,1,0
247500,3,4,2002,14,0,12,7,2,1,0
83000,10,9,1998,14,0,12,7,2,1,0
92000,27,3,1998,14,0,12,7,2,1,0
92000,29,10,1999,14,0,12,7,2,1,0
89000,4,6,2014,14,0,12,7,3,1,1
20500,16,4,1997,14,0,12,7,3,1,1
61000,30,8,2013,14,0,12,7,3,1,1
80000,17,11,2006,14,0,12,7,3,1,1
73000,7,3,2017,14,0,12,7,3,1,1
75000,7,12,2015,14,0,12,7,3,1,1
68000,23,8,2002,14,0,12,7,3,1,1
36000,26,11,1999,14,0,12,7,3,1,1
97500,16,7,2018,14,0,12,7,3,1,1
76000,23,5,2014,14,0,12,7,3,1,1
30500,8,6,1999,14,0,12,7,3,1,1
168750,4,4,2017,14,0,12,7,3,1,1
177500,24,8,2007,14,0,12,7,3,1,1
115000,15,11,2002,14,0,12,7,3,1,1
62500,28,8,1998,14,0,12,7,3,1,1
42500,9,11,2000,14,0,12,7,3,1,1
118000,21,12,2006,14,0,12,7,3,1,1
125000,20,12,2007,14,0,12,7,3,1,1
